log_salary
11.411745089230031
11.03321083622929
11.935752315340252
11.292478275203761
10.90824693239789
11.72460353817516
11.285660934071716
11.165365991463034
11.987362999911909
11.538183771184324
11.535889755603987
11.653104711566215
11.730903698972218
11.138392002730184
11.91921023706207
11.275264544742841
10.999162197216895
12.107025491928939
11.953120448266079
11.449474352389611
11.80707160027901
11.538115514793793
11.506736351861083
10.862224559073038
10.895330926810955
11.60623364210388
11.301957489586153
10.878009455973187
10.664760562143673
11.315498392160656
11.119719900617751
11.136412178811831
11.897187365427289
12.09057200323132
11.924140676170074
11.751493445793743
10.892154758385857
11.620721013527604
10.631784671878874
12.020230900136138
11.482022860230412
12.190730555230903
10.946340448277997
11.639170375543777
11.975457501252174
12.070619407342953
10.752655092553983
11.142166085101078
12.573545086128243
11.735044491638249
11.161834899325397
11.655960306432807
11.576651155850774
11.814739706248908
11.121481598224317
11.390430093680195
11.288080467016261
11.007087382715277
11.357977800968772
11.610260865357507
10.80701720710767
11.997183269043491
11.536475962180425
11.512655428513666
11.068667552142909
11.384398671280563
11.176137178410494
12.664076438871342
11.190789964449069
11.268800842267275
10.85722819985712
11.71857284706768
11.734635989992555
11.807093955056784
10.857478611593109
10.940720768194392
12.272721438477102
10.99757294358051
11.690510823663743
12.55844283730416
11.967802765970063
12.19066962575168
12.243122735353461
11.13952572378185
11.741390830278414
11.200609111560087
10.413763024996637
11.155035497474952
11.932418388263029
11.264656394875283
10.788638432968888
11.492702349281194
11.762453854789129
11.62203992575095
11.841840647422714
11.499728770375837
11.599378352700427
11.348027236596206
12.578325619432224
12.184297273652334
12.172769190820906
11.83838730907139
11.424946347143177
11.439020549122256
12.270398644086422
11.03766001660279
11.935961954826618
11.462537024237001
11.370797225120187
11.070723755746057
12.232510076502662
12.017795388710937
11.649717784987049
11.871648310526261
11.66373055454639
11.019546754807958
10.825839875788878
11.090888804018297
12.350514922380212
11.577157689203691
11.705040574651761
11.074916503786035
11.74129533525602
12.113277300875465
11.675970755915507
